trials,participant,valence,S,R,rt,dataset
10,17,2,left,left,2.165502046032495,weber_holds
11,17,3,left,left,1.9735597720013118,weber_holds
12,17,3,left,left,1.2007806085334944,weber_holds
13,17,3,left,left,0.8838507961715274,weber_holds
14,17,3,left,left,1.0418439262045867,weber_holds
15,17,3,left,left,1.4936551205286577,weber_holds
16,17,3,left,left,0.8442276647543943,weber_holds
17,17,3,left,right,1.4829185839957888,weber_holds
18,17,3,left,left,1.2499525785990648,weber_holds
19,17,3,left,left,0.8312836193015458,weber_holds
20,17,3,left,left,0.8470613308481589,weber_holds
21,17,4,left,right,1.6431415600925419,weber_holds
22,17,4,left,left,1.6375846944257968,weber_holds
23,17,4,left,left,1.690448264401108,weber_holds
24,17,4,left,left,1.593514408842091,weber_holds
25,17,4,left,left,1.979061401687761,weber_holds
26,17,4,left,left,1.5983094160753293,weber_holds
27,17,4,left,right,2.947560843445598,weber_holds
28,17,4,left,left,3.487875002169135,weber_holds
29,17,4,left,left,1.4484877744168665,weber_holds
30,17,4,left,left,2.2095529107470995,weber_holds
31,17,6,left,right,1.959980294372803,weber_holds
32,17,6,left,left,1.90755830411467,weber_holds
33,17,6,left,right,2.0078954564225815,weber_holds
34,17,6,left,left,1.297876157630308,weber_holds
35,17,6,left,left,1.82595026970521,weber_holds
36,17,6,left,left,1.7669431066611003,weber_holds
37,17,6,left,right,2.353400055151313,weber_holds
38,17,6,left,left,1.1918524718470414,weber_holds
39,17,6,left,right,1.620615920078419,weber_holds
40,17,6,left,left,1.7529814137590694,weber_holds
41,17,7,left,left,0.9296191718782278,weber_holds
42,17,7,left,left,1.6621424794782163,weber_holds
43,17,7,left,left,1.9773553859067223,weber_holds
44,17,7,left,left,1.3805468134067094,weber_holds
45,17,7,left,left,2.433938552946347,weber_holds
46,17,7,left,left,1.086361019090444,weber_holds
47,17,7,left,left,1.068804740518151,weber_holds
48,17,7,left,left,1.6214154859503334,weber_holds
49,17,7,left,left,1.0643288471452048,weber_holds
50,17,7,left,left,1.3181617600408957,weber_holds
51,17,8,left,left,1.0686125479532989,weber_holds
52,17,8,left,left,0.6599772756443195,weber_holds
53,17,8,left,left,0.8093713550877717,weber_holds
54,17,8,left,left,0.7790338330804643,weber_holds
55,17,8,left,left,1.8078961571571697,weber_holds
56,17,8,left,left,0.6937789814074771,weber_holds
57,17,8,left,left,1.5241597573166854,weber_holds
58,17,8,left,right,1.1017060225618902,weber_holds
59,17,8,left,left,0.9744098089019786,weber_holds
60,17,8,left,left,1.0330939489747102,weber_holds
61,17,2,right,right,1.5181228731669365,weber_holds
62,17,2,right,right,0.8222684438034034,weber_holds
63,17,2,right,right,1.2404901750522062,weber_holds
64,17,2,right,right,1.1811431015808196,weber_holds
65,17,2,right,right,0.7224500499969733,weber_holds
66,17,2,right,right,0.7697925739315465,weber_holds
67,17,2,right,right,0.858238696453276,weber_holds
68,17,2,right,right,1.2309478894798207,weber_holds
69,17,2,right,left,1.0446914263943818,weber_holds
70,17,2,right,right,0.9752168745914052,weber_holds
71,17,3,right,right,1.4165293518425517,weber_holds
72,17,3,right,right,1.0867116738449791,weber_holds
73,17,3,right,right,1.1494482751841095,weber_holds
74,17,3,right,right,1.2358961640591861,weber_holds
75,17,3,right,right,1.6734932225331989,weber_holds
76,17,3,right,right,0.8575905075500421,weber_holds
77,17,3,right,right,1.416025345741999,weber_holds
78,17,3,right,right,1.2166336282120827,weber_holds
79,17,3,right,right,1.1587713347548052,weber_holds
80,17,3,right,left,1.874068718294975,weber_holds
81,17,4,right,right,1.2248203630851355,weber_holds
82,17,4,right,right,1.6632336533697605,weber_holds
83,17,4,right,left,1.388037258893205,weber_holds
84,17,4,right,left,1.5515822724113089,weber_holds
85,17,4,right,right,1.8157968989021243,weber_holds
86,17,4,right,right,1.941745081319171,weber_holds
87,17,4,right,right,1.9384996788464441,weber_holds
88,17,4,right,right,1.2802667596788824,weber_holds
89,17,4,right,right,2.514402711266555,weber_holds
90,17,4,right,left,2.1028012080067082,weber_holds
91,17,6,right,right,2.1828642816303248,weber_holds
92,17,6,right,right,1.6971497272923781,weber_holds
93,17,6,right,left,1.4651969313262887,weber_holds
94,17,6,right,right,1.7114375670105593,weber_holds
95,17,6,right,left,4.590815742700698,weber_holds
96,17,6,right,right,1.7073131829044443,weber_holds
97,17,6,right,right,1.6780400411000653,weber_holds
98,17,6,right,left,1.6004342122246518,weber_holds
99,17,6,right,right,2.3269198547602152,weber_holds
100,17,6,right,right,1.7565245734253678,weber_holds
101,17,7,right,right,1.920801256610662,weber_holds
102,17,7,right,right,1.211406236994122,weber_holds
103,17,7,right,right,1.465004392456965,weber_holds
104,17,7,right,right,1.2048489163049811,weber_holds
105,17,7,right,right,1.0672295677349772,weber_holds
106,17,7,right,right,2.492223430016426,weber_holds
107,17,7,right,right,1.496212126164054,weber_holds
108,17,7,right,right,1.4300191281557468,weber_holds
109,17,7,right,right,0.7888012950955345,weber_holds
110,17,7,right,right,1.1648841593960821,weber_holds
111,17,8,right,right,1.207536420344736,weber_holds
112,17,8,right,right,0.9463206537576185,weber_holds
113,17,8,right,left,1.2393102944374326,weber_holds
114,17,8,right,left,1.2688146000684382,weber_holds
115,17,8,right,left,1.9140815620587774,weber_holds
116,17,8,right,right,0.9378394349239911,weber_holds
117,17,8,right,right,0.8099540903499438,weber_holds
118,17,8,right,right,0.7703772508274156,weber_holds
119,17,8,right,right,0.9431453841267572,weber_holds
120,17,8,right,right,0.735490244931732,weber_holds
1,18,2,left,left,0.8417445746766123,weber_holds
2,18,2,left,left,1.2628632842572318,weber_holds
3,18,2,left,left,0.538133247651986,weber_holds
4,18,2,left,left,1.0122733364388208,weber_holds
5,18,2,left,left,1.1946351482349986,weber_holds
6,18,2,left,left,0.7846018307933018,weber_holds
7,18,2,left,left,0.9048123208341821,weber_holds
8,18,2,left,left,0.9462120612958262,weber_holds
9,18,2,left,left,0.7512359259459542,weber_holds
10,18,2,left,left,1.4418046320961146,weber_holds
11,18,3,left,left,1.1857660000245365,weber_holds
12,18,3,left,right,1.6149148425997588,weber_holds
13,18,3,left,left,1.3327550100542045,weber_holds
14,18,3,left,right,2.212062838911224,weber_holds
15,18,3,left,left,0.9720383291078698,weber_holds
16,18,3,left,left,1.134533892360277,weber_holds
17,18,3,left,left,0.8875557920130728,weber_holds
18,18,3,left,left,1.2004312573950657,weber_holds
19,18,3,left,left,1.677976411078615,weber_holds
20,18,3,left,left,0.8855608605541161,weber_holds
21,18,4,left,left,1.78149469646408,weber_holds
22,18,4,left,right,1.595780487771151,weber_holds
23,18,4,left,left,1.8206768355448726,weber_holds
24,18,4,left,left,1.2217182047065203,weber_holds
25,18,4,left,left,1.7800625994489572,weber_holds
26,18,4,left,left,1.9354833792893147,weber_holds
27,18,4,left,left,1.8477229269163946,weber_holds
28,18,4,left,right,2.577363576765748,weber_holds
29,18,4,left,left,1.6605259578907088,weber_holds
30,18,4,left,left,2.0588969507373753,weber_holds
31,18,6,left,left,1.277837095024388,weber_holds
32,18,6,left,left,2.4107330671074707,weber_holds
33,18,6,left,right,1.9964630762333484,weber_holds
34,18,6,left,right,1.7054433992804563,weber_holds
35,18,6,left,right,2.642202404131353,weber_holds
36,18,6,left,left,1.7208249805402878,weber_holds
37,18,6,left,left,2.4138089012549466,weber_holds
38,18,6,left,right,1.5830032161648295,weber_holds
39,18,6,left,left,1.4677370195340353,weber_holds
40,18,6,left,left,2.9192222849972476,weber_holds
41,18,7,left,left,0.9721568237133158,weber_holds
42,18,7,left,right,1.5097211698450508,weber_holds
43,18,7,left,left,1.0858517723438155,weber_holds
44,18,7,left,left,1.4161260589303268,weber_holds
45,18,7,left,left,0.8493203315240836,weber_holds
46,18,7,left,left,0.9437489875193252,weber_holds
47,18,7,left,left,1.014572384709744,weber_holds
48,18,7,left,left,1.1945164325543738,weber_holds
49,18,7,left,left,1.2875203346180104,weber_holds
50,18,7,left,right,2.1237040722698257,weber_holds
51,18,8,left,left,0.9145949859167766,weber_holds
52,18,8,left,left,1.1778182616938289,weber_holds
53,18,8,left,right,0.844293948587765,weber_holds
54,18,8,left,left,0.695351186283127,weber_holds
55,18,8,left,left,0.7374445629496775,weber_holds
56,18,8,left,left,0.7684349781584072,weber_holds
57,18,8,left,left,0.6418952376155804,weber_holds
58,18,8,left,left,0.6745150281126929,weber_holds
59,18,8,left,left,1.1009361509866922,weber_holds
60,18,8,left,left,0.6816691870897984,weber_holds
61,18,2,right,right,2.0445423566185585,weber_holds
62,18,2,right,right,0.8984864864715152,weber_holds
63,18,2,right,right,0.8071241828740259,weber_holds
64,18,2,right,right,0.8020464635398719,weber_holds
65,18,2,right,right,1.2816923588450007,weber_holds
66,18,2,right,right,1.083790675672872,weber_holds
67,18,2,right,left,1.7134751109694204,weber_holds
68,18,2,right,right,0.9913668907330209,weber_holds
69,18,2,right,right,0.720008815688223,weber_holds
70,18,2,right,right,0.9994830690629566,weber_holds
71,18,3,right,right,0.8088867786837013,weber_holds
72,18,3,right,right,2.207255466012414,weber_holds
73,18,3,right,right,1.0349563027596984,weber_holds
74,18,3,right,right,1.2889517587147277,weber_holds
75,18,3,right,right,0.8850962834855016,weber_holds
76,18,3,right,right,1.2741853468832676,weber_holds
77,18,3,right,right,1.006995466779709,weber_holds
78,18,3,right,right,1.390815765003259,weber_holds
79,18,3,right,right,1.8403582988021243,weber_holds
80,18,3,right,right,1.1299280751375684,weber_holds
81,18,4,right,right,1.695564120773425,weber_holds
82,18,4,right,right,3.9076289955675527,weber_holds
83,18,4,right,right,2.477183368641343,weber_holds
84,18,4,right,right,1.5979383635303217,weber_holds
85,18,4,right,left,2.6478117135568904,weber_holds
86,18,4,right,left,2.3256739565776274,weber_holds
87,18,4,right,left,2.1126285049308318,weber_holds
88,18,4,right,right,2.0832425847836986,weber_holds
89,18,4,right,right,1.6103258848471247,weber_holds
90,18,4,right,right,2.791709282872484,weber_holds
91,18,6,right,left,1.4821580679168511,weber_holds
92,18,6,right,right,2.1915512751135506,weber_holds
93,18,6,right,left,2.4695010140908313,weber_holds
94,18,6,right,right,1.9690893220575327,weber_holds
95,18,6,right,right,1.5348771939387789,weber_holds
96,18,6,right,right,1.4960189770523584,weber_holds
97,18,6,right,left,1.705496994452287,weber_holds
98,18,6,right,right,1.7467949147053234,weber_holds
99,18,6,right,left,1.9958275229589608,weber_holds
100,18,6,right,right,1.6803011323111154,weber_holds
101,18,7,right,right,1.1351791505050646,weber_holds
102,18,7,right,right,0.886375606007312,weber_holds
103,18,7,right,right,1.9007952051261818,weber_holds
104,18,7,right,right,1.0435799757281798,weber_holds
105,18,7,right,right,0.8855170485177692,weber_holds
106,18,7,right,right,0.8773836414745328,weber_holds
107,18,7,right,right,1.8305858354416928,weber_holds
108,18,7,right,right,1.556116692624661,weber_holds
109,18,7,right,left,0.9116482675430022,weber_holds
110,18,7,right,right,1.394942740154009,weber_holds
111,18,8,right,right,0.9009104457859178,weber_holds
112,18,8,right,right,0.7220040914043238,weber_holds
113,18,8,right,right,0.8496101281527595,weber_holds
114,18,8,right,right,0.8199496455720376,weber_holds
115,18,8,right,right,0.8479019729746855,weber_holds
116,18,8,right,right,0.8622770453956607,weber_holds
117,18,8,right,right,0.5671360212316066,weber_holds
118,18,8,right,right,0.6939305407542261,weber_holds
119,18,8,right,right,1.0779666963757772,weber_holds
120,18,8,right,right,0.9843525956696644,weber_holds
1,19,2,left,left,0.7676545959829795,weber_holds
2,19,2,left,left,0.8633535585369503,weber_holds
3,19,2,left,left,0.7627823163854506,weber_holds
4,19,2,left,left,0.6209950585793007,weber_holds
5,19,2,left,left,0.690782518378307,weber_holds
6,19,2,left,left,0.9703104985463888,weber_holds
7,19,2,left,left,0.7039416105931027,weber_holds
8,19,2,left,left,0.7441989757160805,weber_holds
9,19,2,left,left,0.8179026211623244,weber_holds
10,19,2,left,left,0.6354026843460561,weber_holds
11,19,3,left,left,1.573140424920153,weber_holds
12,19,3,left,right,2.222407158785903,weber_holds
13,19,3,left,left,1.1836228284882493,weber_holds
14,19,3,left,right,2.522611520981447,weber_holds
15,19,3,left,left,1.6733932533759421,weber_holds
16,19,3,left,left,1.173294306315869,weber_holds
17,19,3,left,left,0.9738875427314038,weber_holds
18,19,3,left,left,1.277832430885729,weber_holds
19,19,3,left,left,1.0159870142390728,weber_holds
20,19,3,left,left,0.8347449481605391,weber_holds
21,19,4,left,left,1.6875411529362332,weber_holds
22,19,4,left,left,1.497368541077538,weber_holds
23,19,4,left,left,1.7962556281456337,weber_holds
24,19,4,left,right,1.4387243408466464,weber_holds
25,19,4,left,left,2.27726736845814,weber_holds
26,19,4,left,left,1.9258569852989262,weber_holds
27,19,4,left,left,2.7376959018458122,weber_holds
28,19,4,left,left,1.3870997648146552,weber_holds
29,19,4,left,left,1.9339018288882088,weber_holds
30,19,4,left,left,1.834876982466089,weber_holds
31,19,6,left,right,2.298408090555059,weber_holds
32,19,6,left,left,3.150336389841519,weber_holds
33,19,6,left,right,2.1478884292773093,weber_holds
34,19,6,left,left,1.5961247246479804,weber_holds
35,19,6,left,left,1.2006486794961617,weber_holds
36,19,6,left,left,1.7162331743498958,weber_holds
37,19,6,left,left,1.6519631745730956,weber_holds
38,19,6,left,left,1.5149388061010782,weber_holds
39,19,6,left,right,1.5456459968945064,weber_holds
40,19,6,left,left,2.2056735558964298,weber_holds
41,19,7,left,left,1.2081625039371144,weber_holds
42,19,7,left,right,1.1095141822913233,weber_holds
43,19,7,left,left,0.9773003397682247,weber_holds
44,19,7,left,left,1.1826149621413147,weber_holds
45,19,7,left,left,1.2257086761390725,weber_holds
46,19,7,left,left,1.1458016069913917,weber_holds
47,19,7,left,left,1.0987313188208752,weber_holds
48,19,7,left,left,1.6167354526872957,weber_holds
49,19,7,left,right,1.9829803611806913,weber_holds
50,19,7,left,left,1.1800432154657605,weber_holds
51,19,8,left,left,0.690764521082817,weber_holds
52,19,8,left,left,0.6290225623351685,weber_holds
53,19,8,left,left,1.3922836101147908,weber_holds
54,19,8,left,left,0.726034097493244,weber_holds
55,19,8,left,left,0.833026283680629,weber_holds
56,19,8,left,left,0.8932547370397272,weber_holds
57,19,8,left,left,0.8612457670402824,weber_holds
58,19,8,left,left,0.909958498469966,weber_holds
59,19,8,left,left,1.0101789036872224,weber_holds
60,19,8,left,left,0.7444753171273397,weber_holds
61,19,2,right,right,1.083221434623548,weber_holds
62,19,2,right,right,0.6067394381734967,weber_holds
63,19,2,right,right,1.0549644394817383,weber_holds
64,19,2,right,right,1.2360842514845913,weber_holds
65,19,2,right,right,0.8151499908444568,weber_holds
66,19,2,right,right,0.6686262439136004,weber_holds
67,19,2,right,right,0.8177390988710058,weber_holds
68,19,2,right,right,1.480194609535666,weber_holds
69,19,2,right,right,0.6839552779558984,weber_holds
70,19,2,right,right,0.7116291797826619,weber_holds
71,19,3,right,right,0.8957833088806424,weber_holds
72,19,3,right,right,1.7208381131570063,weber_holds
73,19,3,right,right,1.1838022474447618,weber_holds
74,19,3,right,right,1.431140793316709,weber_holds
75,19,3,right,right,1.6220778607207478,weber_holds
76,19,3,right,right,1.423724941367107,weber_holds
77,19,3,right,right,0.9495593194574095,weber_holds
78,19,3,right,right,0.8535031660228956,weber_holds
79,19,3,right,right,1.2421269223986051,weber_holds
80,19,3,right,left,1.218485872452069,weber_holds
81,19,4,right,left,1.7261569828512935,weber_holds
82,19,4,right,right,1.7845240905966855,weber_holds
83,19,4,right,right,1.8065755493391757,weber_holds
84,19,4,right,right,2.1858323299016056,weber_holds
85,19,4,right,left,2.5564566869220475,weber_holds
86,19,4,right,right,2.0626044114986137,weber_holds
87,19,4,right,right,1.7426927422162357,weber_holds
88,19,4,right,right,2.381832699524779,weber_holds
89,19,4,right,right,1.7358693825627445,weber_holds
90,19,4,right,left,2.5009098236062677,weber_holds
91,19,6,right,right,1.7521532511723208,weber_holds
92,19,6,right,right,1.8928460066333896,weber_holds
93,19,6,right,left,1.4187157103569106,weber_holds
94,19,6,right,right,2.023748022185569,weber_holds
95,19,6,right,right,1.8668370510112653,weber_holds
96,19,6,right,right,2.230112269649164,weber_holds
97,19,6,right,right,2.1353330758763267,weber_holds
98,19,6,right,right,2.2531348450626534,weber_holds
99,19,6,right,right,1.8897403975097375,weber_holds
100,19,6,right,right,2.261310049772923,weber_holds
101,19,7,right,right,1.2468895542636291,weber_holds
102,19,7,right,right,1.443377540744155,weber_holds
103,19,7,right,right,1.166959921471435,weber_holds
104,19,7,right,right,1.6265254940311122,weber_holds
105,19,7,right,right,1.3118122815302198,weber_holds
106,19,7,right,right,1.4395119506160734,weber_holds
107,19,7,right,right,1.3445858372429076,weber_holds
108,19,7,right,right,1.335117989397025,weber_holds
109,19,7,right,right,1.344424395111803,weber_holds
110,19,7,right,left,1.2599806116408516,weber_holds
111,19,8,right,right,0.7836498746486098,weber_holds
112,19,8,right,right,0.7428516584684637,weber_holds
113,19,8,right,right,0.8506244713510374,weber_holds
114,19,8,right,left,1.0559608331762411,weber_holds
115,19,8,right,right,0.8293898981744781,weber_holds
116,19,8,right,right,1.183772932801673,weber_holds
117,19,8,right,right,1.4411460037223174,weber_holds
118,19,8,right,right,0.7576137304632256,weber_holds
119,19,8,right,right,0.7092079765466535,weber_holds
120,19,8,right,right,0.695077995479812,weber_holds
1,20,2,left,left,0.7523602709216972,weber_holds
2,20,2,left,left,0.7132243421001023,weber_holds
3,20,2,left,left,0.8102405629792073,weber_holds
4,20,2,left,left,1.031621251389116,weber_holds
5,20,2,left,left,0.8011395607682494,weber_holds
6,20,2,left,left,0.6036174565263811,weber_holds
7,20,2,left,left,0.9819357314829011,weber_holds
8,20,2,left,left,0.622725672091591,weber_holds
9,20,2,left,left,1.5413673523313194,weber_holds
10,20,2,left,left,0.6331549930579281,weber_holds
11,20,3,left,left,1.0478725761742853,weber_holds
12,20,3,left,left,1.4989641040634867,weber_holds
13,20,3,left,left,1.328606643462152,weber_holds
14,20,3,left,right,1.575127406824918,weber_holds
15,20,3,left,left,0.8310129557621053,weber_holds
16,20,3,left,left,1.5546093904430436,weber_holds
17,20,3,left,left,1.2043697884670979,weber_holds
18,20,3,left,left,0.9544344073647661,weber_holds
19,20,3,left,left,1.192945134657482,weber_holds
20,20,3,left,left,1.2178315080727264,weber_holds
21,20,4,left,right,2.506278719886347,weber_holds
22,20,4,left,left,2.92693310272971,weber_holds
23,20,4,left,left,2.172248409559785,weber_holds
24,20,4,left,right,1.4786896666122826,weber_holds
25,20,4,left,left,1.9367774800172324,weber_holds
26,20,4,left,left,2.0405981299117473,weber_holds
27,20,4,left,left,3.3084520193609928,weber_holds
28,20,4,left,right,1.4625180935858013,weber_holds
29,20,4,left,left,1.6998776319128401,weber_holds
30,20,4,left,right,2.05071530064358,weber_holds
31,20,6,left,left,1.6632227239785509,weber_holds
32,20,6,left,right,2.7872853811868126,weber_holds
33,20,6,left,right,2.6141287003470888,weber_holds
34,20,6,left,right,2.820751846264001,weber_holds
35,20,6,left,left,2.300745795506416,weber_holds
36,20,6,left,left,1.812359630902348,weber_holds
37,20,6,left,left,1.8128370194877736,weber_holds
38,20,6,left,left,1.6219948574968037,weber_holds
39,20,6,left,left,1.9134150578427622,weber_holds
40,20,6,left,left,1.746890320116736,weber_holds
41,20,7,left,left,1.3706866659142056,weber_holds
42,20,7,left,left,1.057823366597188,weber_holds
43,20,7,left,left,1.6677741577740632,weber_holds
44,20,7,left,left,3.2770311951945166,weber_holds
45,20,7,left,left,1.4958136137356435,weber_holds
46,20,7,left,left,1.3106126037655152,weber_holds
47,20,7,left,left,1.5474379127473765,weber_holds
48,20,7,left,left,1.1364077771250447,weber_holds
49,20,7,left,left,0.8840022669173682,weber_holds
50,20,7,left,left,1.2155774363887601,weber_holds
51,20,8,left,left,1.2938053155755103,weber_holds
52,20,8,left,left,0.7504955324355196,weber_holds
53,20,8,left,left,1.5360794262669988,weber_holds
54,20,8,left,left,0.9703076086074811,weber_holds
55,20,8,left,left,0.8902055823672013,weber_holds
56,20,8,left,left,0.9787470756777317,weber_holds
57,20,8,left,left,0.6119106498380895,weber_holds
58,20,8,left,left,1.265519989914788,weber_holds
59,20,8,left,left,0.8353447108262531,weber_holds
60,20,8,left,left,1.2059221213788702,weber_holds
61,20,2,right,right,0.8958132431160335,weber_holds
62,20,2,right,right,0.8937290807043583,weber_holds
63,20,2,right,right,0.9573106771612458,weber_holds
64,20,2,right,left,1.2464326650502637,weber_holds
65,20,2,right,right,0.8514740453568495,weber_holds
66,20,2,right,right,1.209623537595576,weber_holds
67,20,2,right,right,0.8117881098805426,weber_holds
68,20,2,right,right,0.8104147928255521,weber_holds
69,20,2,right,right,0.9834620195266919,weber_holds
70,20,2,right,right,0.6358575845402374,weber_holds
71,20,3,right,right,1.2354377329969566,weber_holds
72,20,3,right,right,1.7053181000393633,weber_holds
73,20,3,right,right,1.335153554001889,weber_holds
74,20,3,right,right,1.8258120035822463,weber_holds
75,20,3,right,right,1.050650851951737,weber_holds
76,20,3,right,right,0.9517757580559092,weber_holds
77,20,3,right,right,1.0052837034795636,weber_holds
78,20,3,right,left,1.394389308966721,weber_holds
79,20,3,right,right,0.9517970340552855,weber_holds
80,20,3,right,right,0.8985877861532738,weber_holds
81,20,4,right,right,1.305805893904046,weber_holds
82,20,4,right,right,1.220587206800971,weber_holds
83,20,4,right,left,2.481622127886721,weber_holds
84,20,4,right,right,1.5691377812382854,weber_holds
85,20,4,right,right,1.9871574086129031,weber_holds
86,20,4,right,left,2.5163950968670643,weber_holds
87,20,4,right,right,2.199625932106642,weber_holds
88,20,4,right,right,1.3989885696565758,weber_holds
89,20,4,right,right,1.6799486784999302,weber_holds
90,20,4,right,right,1.8965617554749652,weber_holds
91,20,6,right,right,1.5681939604686053,weber_holds
92,20,6,right,right,1.3495938754557248,weber_holds
93,20,6,right,right,1.7890683297311634,weber_holds
94,20,6,right,right,1.546317027618015,weber_holds
95,20,6,right,right,1.7791210157305115,weber_holds
96,20,6,right,right,1.7832698058636838,weber_holds
97,20,6,right,left,2.0102442444876014,weber_holds
98,20,6,right,right,1.9297138522192447,weber_holds
99,20,6,right,right,2.5704368815951564,weber_holds
100,20,6,right,right,1.2890734963669237,weber_holds
101,20,7,right,right,1.2644723408489278,weber_holds
102,20,7,right,right,1.479824868092785,weber_holds
103,20,7,right,right,1.2621952853176,weber_holds
104,20,7,right,left,1.20414013646264,weber_holds
105,20,7,right,right,1.6681667106394422,weber_holds
106,20,7,right,right,1.4383384509720263,weber_holds
107,20,7,right,right,0.7433781898285994,weber_holds
108,20,7,right,right,1.4896731395584488,weber_holds
109,20,7,right,right,1.1835892767148295,weber_holds
110,20,7,right,left,2.8722256582289565,weber_holds
111,20,8,right,right,0.8486846765112743,weber_holds
112,20,8,right,right,0.875877627810751,weber_holds
113,20,8,right,right,0.9905846124757511,weber_holds
114,20,8,right,right,1.293173164443923,weber_holds
115,20,8,right,right,1.134902652057926,weber_holds
116,20,8,right,right,0.894507890220863,weber_holds
117,20,8,right,right,0.9481602970910252,weber_holds
118,20,8,right,right,0.9156375379580453,weber_holds
119,20,8,right,right,0.9796665403400402,weber_holds
120,20,8,right,right,0.6456211454695973,weber_holds
1,21,2,left,left,0.9045926470534789,weber_holds
2,21,2,left,left,0.9018483078394346,weber_holds
3,21,2,left,left,1.0967985382273422,weber_holds
4,21,2,left,left,0.725106027052373,weber_holds
5,21,2,left,right,1.0222904103650567,weber_holds
6,21,2,left,left,0.9724769449068231,weber_holds
7,21,2,left,left,0.7001866109517743,weber_holds
8,21,2,left,left,1.1072314213178491,weber_holds
9,21,2,left,left,0.9369126001402863,weber_holds
10,21,2,left,left,1.2866605406950729,weber_holds
11,21,3,left,left,1.152911118185559,weber_holds
12,21,3,left,right,1.3248474453323202,weber_holds
13,21,3,left,left,1.2714525084967712,weber_holds
14,21,3,left,left,1.1459710166120314,weber_holds
15,21,3,left,left,1.6309897894991396,weber_holds
16,21,3,left,left,1.2161465259224178,weber_holds
17,21,3,left,left,0.7673892961186615,weber_holds
18,21,3,left,right,1.5034867228853954,weber_holds
19,21,3,left,left,1.4681053786583014,weber_holds
20,21,3,left,left,0.947822348438532,weber_holds
21,21,4,left,left,1.8213436346641056,weber_holds
22,21,4,left,left,3.049403606242053,weber_holds
23,21,4,left,right,1.5074834408807356,weber_holds
24,21,4,left,left,1.742662949797498,weber_holds
25,21,4,left,left,1.5652521555536845,weber_holds
26,21,4,left,left,1.9162339240186126,weber_holds
27,21,4,left,left,2.076273798195672,weber_holds
28,21,4,left,left,1.7803435200796893,weber_holds
29,21,4,left,left,1.3944435076387058,weber_holds
30,21,4,left,left,1.8557936727543631,weber_holds
31,21,6,left,left,1.3914204245977326,weber_holds
32,21,6,left,right,5.115371690213807,weber_holds
33,21,6,left,left,2.383670773203117,weber_holds
34,21,6,left,left,2.4397180616604772,weber_holds
35,21,6,left,left,1.533373765164952,weber_holds
36,21,6,left,left,1.724717268407024,weber_holds
37,21,6,left,right,2.4857760211771494,weber_holds
38,21,6,left,right,2.549235068483492,weber_holds
39,21,6,left,left,1.394881944737982,weber_holds
40,21,6,left,left,1.5939238657326662,weber_holds
41,21,7,left,left,1.709118806447089,weber_holds
42,21,7,left,left,1.0381409818909817,weber_holds
43,21,7,left,left,1.2620364712044605,weber_holds
44,21,7,left,left,2.201868684510119,weber_holds
45,21,7,left,left,1.0290425267823475,weber_holds
46,21,7,left,left,1.2351286276957887,weber_holds
47,21,7,left,left,0.8684660820982091,weber_holds
48,21,7,left,left,1.6368160629666346,weber_holds
49,21,7,left,left,1.9255480107135419,weber_holds
50,21,7,left,left,1.774568330988485,weber_holds
51,21,8,left,left,1.0277804898873175,weber_holds
52,21,8,left,left,0.8826089484724451,weber_holds
53,21,8,left,left,1.068481744870605,weber_holds
54,21,8,left,left,0.9507762557005639,weber_holds
55,21,8,left,left,1.175850487736516,weber_holds
56,21,8,left,left,1.1344418871204769,weber_holds
57,21,8,left,left,1.3771004774698665,weber_holds
58,21,8,left,left,0.7080922803983485,weber_holds
59,21,8,left,left,0.8016839462866217,weber_holds
60,21,8,left,left,1.003863159418031,weber_holds
61,21,2,right,right,0.7475357495058539,weber_holds
62,21,2,right,left,1.0611541453549875,weber_holds
63,21,2,right,right,0.743377394969434,weber_holds
64,21,2,right,right,1.033128700093271,weber_holds
65,21,2,right,right,0.7052065694135217,weber_holds
66,21,2,right,right,0.7527312515616469,weber_holds
67,21,2,right,right,0.9463187622768037,weber_holds
68,21,2,right,right,0.8856402065872027,weber_holds
69,21,2,right,right,1.6723240965268742,weber_holds
70,21,2,right,right,0.7299798535933215,weber_holds
71,21,3,right,right,1.169139389926656,weber_holds
72,21,3,right,right,1.4739908782802316,weber_holds
73,21,3,right,right,1.2997131160612991,weber_holds
74,21,3,right,right,1.2703682231811344,weber_holds
75,21,3,right,right,1.2523051102349758,weber_holds
76,21,3,right,right,1.7185622632905384,weber_holds
77,21,3,right,right,0.8955720232412232,weber_holds
78,21,3,right,right,0.9960779190690268,weber_holds
79,21,3,right,right,1.051386173688448,weber_holds
80,21,3,right,right,1.082499526169343,weber_holds
81,21,4,right,right,1.9219390676249057,weber_holds
82,21,4,right,left,1.4494274824711253,weber_holds
83,21,4,right,left,3.348419603503265,weber_holds
84,21,4,right,right,2.1340213456268073,weber_holds
85,21,4,right,right,1.2658855451609878,weber_holds
86,21,4,right,left,2.0658028373206316,weber_holds
87,21,4,right,right,2.0582874122822936,weber_holds
88,21,4,right,right,2.8662123372145727,weber_holds
89,21,4,right,right,1.8068794891547755,weber_holds
90,21,4,right,left,2.442531005123339,weber_holds
91,21,6,right,right,1.8044217951581498,weber_holds
92,21,6,right,right,1.4687527090128867,weber_holds
93,21,6,right,left,2.899201486648455,weber_holds
